X1,X2,class
0.36267105944285494,0.6672720255433332,1.0
0.36672394928312213,0.8319470711614941,1.0
0.16776019537806897,0.23437035120677374,1.0
0.05434382857627729,0.891496390171161,1.0
0.6392984148750755,0.010638147837784162,0.0
0.626282272924176,0.5244445302186345,0.0
0.8975896208353153,0.30662609406076535,1.0
0.18575969443868723,0.987969974585993,1.0
0.4286432453902157,0.5898088655946773,0.0
0.7904859197308808,0.6354356413122806,0.0
0.24332915364286378,0.01519185451960059,1.0
0.6137866852394201,0.25258475527790203,1.0
0.5930020651179135,0.7251218819134979,0.0
0.9568252402602772,0.18310614380391377,0.0
0.6094246488932105,0.588794770206573,0.0
0.4722420193766297,0.7021780551082156,0.0
0.09563887892015233,0.29458594050398257,1.0
0.6908674867493302,0.33919465486501743,0.0
0.6820374642965561,0.07575609088612822,0.0
0.0889056442168239,0.4236208238909144,1.0
0.7835176801900388,0.7699575389610682,0.0
0.2815251450185706,0.6366214036181564,1.0
0.40109393604395915,0.16233565584519982,1.0
0.11712097436352509,0.9270834139099359,1.0
0.2146080730871066,0.03331969402841084,1.0
0.4778669990417911,0.1308267317303501,1.0
0.15820741557298856,0.44437649198020623,1.0
0.5222036231152507,0.4029688444763425,0.0
0.2260842217883825,0.3943118110665025,1.0
0.8562086567410492,0.8085311280741838,0.0
0.49188577353705,0.18263557231708172,0.0
0.5794650168610485,0.46955690307723796,0.0
0.13394861524185164,0.08216641255646584,0.0
0.38978650680016524,0.19996701125068617,1.0
0.10023598387012711,0.22486016545659304,0.0
0.28578396497343617,0.8693365004582436,1.0
0.1776037613432836,0.12702974257875455,0.0
0.5589982902884696,0.9795971116077687,1.0
0.4525052646023341,0.5023241950602287,0.0
0.5112667134487144,0.0629286593844045,1.0
0.22182345160135797,0.23478108226150063,1.0
0.9119147798896308,0.8385337516476312,0.0
0.5415632569458088,0.8562551920029396,0.0
0.1470405794433408,0.5541118082730155,1.0
0.24736295588776858,0.9090393002865901,1.0
0.34606637074682556,0.7877867962117985,1.0
0.037220308166323046,0.6172182824009164,1.0
0.963780703503327,0.5059055584875172,0.0
0.13137839742894364,0.8348766406244574,1.0
0.1803484370265891,0.0023476923851994957,0.0
0.8787418860455016,0.5277495665518753,0.0
0.27040986652289445,0.1311990988396099,1.0
0.780924850889495,0.4234732609047086,0.0
0.5931845537212606,0.8954971081624427,0.0
0.5856206084656295,0.18552301764328194,0.0
0.2771429953135307,0.2219995651016431,1.0
0.42573823084811424,0.7175632514753071,0.0
0.6166139841099033,0.7343061701689936,0.0
0.14004744138904512,0.5451923073611215,1.0
0.8384539029761409,0.5729258821473179,0.0
0.5839805755074441,0.8742632841717364,0.0
0.7579329742546238,0.5778547202456221,0.0
0.425254599139651,0.9627929399443602,0.0
