X1,X2,class
0.5502836279661519,0.9185412263587144,0.0
0.5646306157566269,0.40937860939699255,0.0
0.4307623603579932,0.6245755074988164,0.0
0.6621843200272884,0.15459752410408567,0.0
0.26637202704976637,0.5412743288288034,1.0
0.8334286574179319,0.06212213546003775,0.0
0.9286733136737115,0.4200734546834103,0.0
0.48303557243914497,0.7230478335329574,0.0
0.2967896319704615,0.6177270854075219,1.0
0.6512599203774474,0.31979157456262186,1.0
0.13682491593110402,0.4869834419309238,1.0
0.1730431269736541,0.5298203809231012,1.0
0.24812232278970148,0.046638002314441374,0.0
0.8517089899759821,0.9311950773871178,0.0
0.3255211837160047,0.6356857275528811,1.0
0.6426629166058061,0.4936642815623018,0.0
0.7818854362431699,0.12966669489675242,0.0
0.2802102708736899,0.054326263036198696,0.0
0.9814680351755309,0.3956879839975216,0.0
0.32223221721413686,0.11737338695235489,1.0
0.2608495793374953,0.5467138745128372,1.0
0.8045928765207537,0.662140056400058,1.0
0.9649712048984542,0.310956091521585,1.0
0.44555188552020075,0.4455154433140841,0.0
0.3771717358443518,0.634129587284556,1.0
0.03455985416700136,0.8698529448617731,1.0
0.1562422929602999,0.11486872097474676,0.0
0.8394780587882655,0.6593272720710336,1.0
0.6716844281012025,0.03596893657695022,1.0
0.8188387163298043,0.0049088534221206626,1.0
0.9657071283434634,0.5939740059624283,0.0
0.6338717789322375,0.2705235571661906,1.0
0.012825841427031803,0.7479670329093573,1.0
0.16319313251797252,0.7834336381061119,1.0
0.24346121826715061,0.9771160218935521,1.0
0.3775133986456668,0.5695218298468805,1.0
0.41278279628673054,0.2773977586317925,1.0
0.281154089384968,0.8773613983220906,1.0
0.1540611888105201,0.24315612136289333,1.0
0.9931393393460672,0.442466992809489,0.0
0.3755779156867447,0.9895545174729208,1.0
0.9626283455190454,0.994478526915958,0.0
0.35525881838570306,0.03000647506082621,1.0
0.9499311628389688,0.006391600764880434,0.0
0.16754235516383398,0.45737004612714616,1.0
0.6997579051774083,0.21292361822997785,0.0
0.9627111894816993,0.09466371473956536,1.0
0.06671846997619413,0.871123285368845,1.0
0.5020828054776818,0.0010120935408411968,1.0
0.8627086041050587,0.5458983561224486,0.0
0.9403218522966165,0.760963435355006,0.0
0.7305069502075521,0.5460263915175149,0.0
0.6841047191367,0.8194627053530275,0.0
0.4063252322918628,0.7729727811866597,1.0
0.12366819887326319,0.38317662163597166,1.0
0.7895366005376656,0.1743425636050151,0.0
0.6789280269653946,0.3544811539505367,0.0
0.9542671960224762,0.4425677193620071,0.0
0.15391897341022698,0.32611275253594063,1.0
0.8016862793713064,0.22992570085228492,1.0
0.282338923148282,0.8928299977686505,1.0
0.26707099692934977,0.3089738744375671,0.0
0.48635445959078505,0.7197343007883834,0.0
0.04124403392268339,0.44980775872961654,1.0
0.12316062483712131,0.017283582200992353,1.0
0.9074901328608183,0.4207161835450707,0.0
0.42474194671091847,0.680496014293579,1.0
0.48136892214153504,0.5379201877569769,0.0
0.9028470679405017,0.5524812080229898,0.0
0.05438332347413721,0.13064192723557888,0.0
0.6135720172392487,0.7705255391466351,0.0
0.9703360002861057,0.14637876823718043,1.0
0.5755662225856446,0.45907989200950683,0.0
0.13270490534748247,0.2105309317639763,0.0
0.5369500486774461,0.7468253523587145,0.0
0.18932844559794737,0.05752126603635499,0.0
0.9213189062924461,0.7050503432633712,0.0
0.23753190610992014,0.40091484655615406,1.0
0.001902217891727176,0.6375354269655378,1.0
0.6973966521530587,0.3814054812164127,0.0
0.6781940312273759,0.09780850471760927,0.0
0.5108115478095253,0.828731353180874,0.0
0.3910573080648323,0.15018478975955663,1.0
0.15871371121174582,0.8505095061540071,1.0
0.2984479586511305,0.8811297851144221,1.0
0.6937988570115601,0.9658465927252448,0.0
0.5180037120821028,0.1607885483570679,0.0
0.11974212136257212,0.6141898975520397,1.0
0.14870936869622986,0.25935008001862025,1.0
0.09002455122862241,0.05483876880737659,0.0
0.7528180689771322,0.2565770347572638,1.0
0.16644415971586912,0.8934236069281837,1.0
0.47874596495531097,0.2521614950061065,1.0
0.5651852543746743,0.7692196928441617,0.0
0.9533700458568529,0.8784998807133678,0.0
0.5851817145625978,0.8517603376126366,0.0
0.35535728711037184,0.1470606057133087,1.0
0.8811277194901391,0.4538752162817681,0.0
0.8304749719805662,0.7309388064565384,0.0
0.8054085543466545,0.23294442541853277,1.0
0.18880943812035933,0.0371214063217159,1.0
0.27344207350688843,0.11078077847464418,1.0
0.6131337285186548,0.6669907559325422,1.0
0.63936310884734,0.5616744941932169,0.0
0.7391857901658846,0.5563188870742951,0.0
0.4094571339169941,0.6503529853934432,0.0
0.8642089341894167,0.5797736624889005,0.0
0.5572413916387378,0.1650114262879786,0.0
0.34127699094447816,0.31857877109097843,1.0
0.11206140803389886,0.2806310982899727,1.0
0.7063852671700123,0.8329957744708973,0.0
0.11535493404852615,0.5945596021157622,1.0
0.11511474345769068,0.18474068786709608,0.0
0.42258664798482026,0.4860586303652684,0.0
0.8864433796491432,0.7996112651764533,0.0
0.3340824625007166,0.9999027999557458,1.0
0.5106692392882711,0.8393974166397777,0.0
0.2905922676945598,0.19741511580857563,1.0
0.7073789732848128,0.49109286546305186,0.0
0.6641720641110305,0.8556607583931188,0.0
0.014502011098446621,0.21588045801024858,0.0
0.9151686273450351,0.02293881495631056,0.0
0.7224868802813069,0.5594645330702668,0.0
0.9630748612887428,0.5310750116261124,0.0
0.9863101830289409,0.6958642158102983,0.0
0.8793090426371897,0.590205508828721,0.0
0.47460012181970435,0.6580199664846502,1.0
0.20954583584839137,0.22503509555430812,1.0
0.4357160651210824,0.2154528040297834,1.0
0.7282301847704891,0.7354535165693443,0.0
0.730630033246973,0.6338946895886445,0.0
0.6235154308884435,0.9206404218400729,0.0
0.33327362047888465,0.49815627490006464,1.0
0.34094206463372523,0.9189825549190027,1.0
0.005155923900367565,0.04449855222575949,0.0
0.7503212867543358,0.9203974868573356,0.0
0.7925521767420926,0.07551530850584975,0.0
0.6448365389840122,0.9164972009954495,0.0
0.6951345883265794,0.7339450900057658,0.0
0.29204133097614904,0.2792171263480464,1.0
0.965089791674836,0.8149304135239999,0.0
0.3821559630827863,0.8225307969346345,1.0
0.7351537631500376,0.8104718039805643,0.0
0.3666391121614525,0.8207558517280916,1.0
0.360151871157406,0.7588269492104656,1.0
0.3106314773991672,0.9404523591621763,1.0
0.4624652571872132,0.9973557380577661,1.0
0.6951639194985513,0.2314448476323554,1.0
0.33806086599865237,0.6061136356703396,1.0
0.7079917073129149,0.038296509790969546,0.0
0.1576796567881955,0.906810895047976,1.0
0.6271392653799445,0.2581335293302981,1.0
0.020258652348459805,0.9872170417397222,1.0
0.3305334161269726,0.6659302896187259,1.0
0.4761765748161616,0.8008586712006508,0.0
0.143296252948111,0.0031969043277608744,0.0
0.43936466195111856,0.26873574236577313,1.0
0.6789449604327992,0.6341448866756277,0.0
0.2718889097391596,0.32729765780182607,1.0
0.8028780505893981,0.003490914518373356,1.0
0.3879170435355146,0.06828188752127251,0.0
0.848572873386033,0.8823518147045648,0.0
0.3255229271282114,0.3521667846808695,1.0
0.9018976823189688,0.9614894894938405,0.0
0.4825700715483434,0.5045711607925831,0.0
0.0968669449972015,0.1731507690628643,0.0
0.6245635881038326,0.651113461169176,0.0
0.8854054691733277,0.9176802124035598,0.0
0.6241970792479749,0.3019139270780359,1.0
0.3463214432515267,0.17214500366260932,1.0
0.05536176281504723,0.6025694865204229,1.0
